val_loss,val_auc,val_acc
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
0.6931542221690057,0.48597014925373133,0.5208333333333334
